id,clean_title,stemmed_body,category
531,hoaks akun whatsapp mengatasnamakan pj sekda kabupaten serang,jelas edar buah akun whatsapp mengatasnamakan jabat pj sekretaris daerah sekda kabupaten serang rudy suhartanto akun tersebutmenghubungi jumlah urus lembaga didik yayasan panti asuh maupun tempat ibadah dalih beri bantu donasi dana hibah perintah kabupaten pemkab serang fakta lansir serangkabgoid haerofiatna selaku kepala dinas komunikasi informatika sandi statistik diskominfosantik kabupaten serang konfirmasi akun sebut palsu rupa modus tipu jelas cara umum masyarakat dapatmengajukan proposal bantu hibah bantu sosial bantu lain lalu situs resmi serangopenserangkabgoid lebih lanjut haerofiatnamengimbau masyarakat tetap waspada apabila hubung lalu media sosial mengatasnamakan jabat kabupaten serang karenamerupakan modus tipu kategori hoaks link counter,Klarifikasi Hoaks
530,hoaks akun facebook mengatasnamakan anggota dpr ri sigit yunianto,jelas edar buah akun whatsapp mengatasnamakan anggota dewan wakil rakyat republik indonesia dpr ri daerah pilih dapil kalimantan tengah sigit yunianto akun whatsapp sebut guna nama fotosigit yunianto foto profil fakta lansir situs kaltengantaranewscom sigit yunianto tegas akun sebut bukan miliknyadan nyata ia pernah minta uang bantu finansial lalu pesan singkat telepon masyarakat imbau segera lapor terima pesan panggil curiga kategori hoaks link counter,Klarifikasi Hoaks
529,hoaks gambar tangkapan layar artikel menarasikan percakapan rahasia mantan presiden jokowi,jelas edar buah unggah isi gambar hasil tangkap layar artikel berita milik media detikcom menarasikanmasyarakat indonesia marah besar cakap rahasia mantan presiden joko widodo jokowi bocor publikdalam artikel lengkap foto orang pria borgol kawal polisi lansir antaranewscom dasar hasil telusur temu artikel detikcom judul tangkapanlayar unggah sebut adapun taut dapat unggah juga arah artikel beda sementaraitu foto tampak gambar tangkap layar sebut deteksi persen rupa hasil artificial intelligence ai hingga ini ada berita resmi ada bocor cakap rahasia mantan presiden jokowi bagaimana klaimyang edar kategori hoaks link counter,Klarifikasi Hoaks
528,hoaks informasi lowongan kerja melalui akun tiktok,jelas edar media sosial tiktok buah informasi beberapa lowong kerja mengatasnamakan bank central asia bca hokben niceso kapal api unggah serta taut klaim laku daftar fakta lansir turnbackhoaxid informasi lowong sebut tipu hoaks seluruh taut unggahanakun tiktok sebut arah laman resmi usaha sebut dapat simpul informasilowongan kerja bca hokben niceso kapal api rupa informasi palsu kategori hoaks link counter,Klarifikasi Hoaks
527,hoaks informasi lowongan kerja pt jasa raharja dari tiktok,jelas edar buah unggah media sosial tiktok klaim buah informasi lowong kerja pt jasa raharja dalamunggahan sebut serta buah taut sejak unggah september unggah lihat banyak lebih ributayangan suka lebih ribu guna bagi ulang lebih kali fakta klaim unggah sebut tidak benar lansir turnbackhoaxid telusur akun instagram resmi pt jasa raharja ptjasaraharja hasil dapat unggah isi nyata usaha imbau masyarakatuntuk waspada loker tipu september pt jasa raharja memang buka loker pegawai kontrak posisi petugasadministrasi bidang operasional calon lamar minta daftar lewat taut jrkuidrekrutmenpegawaikontrak lansir lamanresmi pt jasa raharja usaha milik kanal informasi antara contact center sms centre media sosial facebook instagram xtwitter youtube kategori hoaks link counter,Klarifikasi Hoaks
526,hoaks poltracking rilis hasil survei pilkada kabupaten karawang periode survei september,jelas edar buah foto lihat hasil survei lembaga survei poltracking indonesia pasang calon paslon bupatidan wakil bupati kabupaten karawang periode survei september hasil survei raih dukung pasang acepjamhurigina swara capai persen pasang aep syaepulohmaslani capai persen tahu atautidak jawab banyak persen fakta hasil survei keluar lembaga survei poltracking indonesia paslon bupati wakil bupati kabupatenkarawang periode survei september benar hoaks lansir detikcom direktur lembaga survei poltrackingindonesia muhammad aditya pradana nyata hasil survei yang muncul lihat paslon nomor urut acepgina dapat persen sebut rupa yang benar jelas pihak tidak pernah laku bahkan merilissurvei kait pasang calon pilih kepala daerah pilkada kabupaten karawang periode survei september kategori hoaks link counter,Klarifikasi Hoaks
525,hoaks mui minta masyarakat waspadai agen zionis yang menyamar jadi habib,jelas edar media sosial facebook buah tangkap layar artikel isi narasi klaim majelis ulama indonesia mui minta masyarakat waspada agen zionis samar jadi habib turun nabi muhammad saw fakta klaim sebut benar kutip kompascom tangkap layar judul artikel sebut mui memintamasyarakat waspada agen zionis samar jadi habib rupa hasil manipulasi edit artikel aslinyaberjudul mui minta masyarakat waspada agen zionis liar indonesia artikel asli adapernyataan soal agen zionis samar jadi habib kategori hoaks link counter,Klarifikasi Hoaks
522,hoaks surat undangan mengatasnamakan badan pendidikan dan pelatihan keuangan bppk,jelas edar buah surat undang didik latih mengatasnamakan badan didik latih uang bppk nomor surat unklcunivbppkxpap keluar tanggal oktober fakta surat sebut rupa modus tipu hoaks kutip bppkkemenkeugoid bppk sampai imbau waspada segala bentuk indikasi tipu mengatasnamakan bppk pusdiklat kait selenggara program didik latih bppk pernah mungut biaya apa untuk informasi lebih lanjut hubung call center kemenkeu prime nomor kategori hoaks link counter,Klarifikasi Hoaks
521,hoaks informasi lowongan kerja mengatasnamakan pt kiyokuni,jelas edar media sosial tiktok buah informasi lowong kerja mengatasnamakan pt kiyokuni unggah dapat lowong kerja operator produksi kualifikasi usia tahun didik sma smk derajat tinggi badan minimal cm pria cm wanita adapun calon lamar minta isi formulir daftar lalu taut sedia unggah fakta lansir turnbackhoaxid informasi lowong sebut tipu taut daftar sebut arah formulir beda laman resmi lowong kerja pt kiyokuni dapat laman karir kiyokunimanufacturingcom kategori hoaks link counter,Klarifikasi Hoaks
520,hoaks anggota dpr terima bayaran rp juta tiap bulan,jelas edar buah unggah media sosial xtwitter klaim anggota dewan wakil rakyat dpr bayar besar rp juta per bulan fakta klaim unggah sebut benar lansir turnbackhoaxid ada sumber kredibel benar nominal sebut baik gaji pokok maupun tambah total tunjang lain lansir cnnindonesiacom gaji pokok anggota dpr atur atur perintah nomor tahun gaji pokok pimpin lembaga tertinggitinggi negara anggota lembaga tinggi negara uang hormat anggota lembaga tinggi negara kategori hoaks link counter,Klarifikasi Hoaks
519,hoaks akun facebook mengatasnamakan kepala bkpsdm kota bengkulu achrawi,jelas edar buah akun facebook mengatasnamakan achrawi selaku kepala badan pegawai kembang sumber daya manusia bkpsdm kota bengkulu akun facebook sebut guna nama foto achrawi informasi profil fakta lansir akun instagram resmi media center kota bengkulu mediacenterkotabengkulu achrawi pasti akun sebut bukan milik rupa akun palsu achrawi imbau bagai pihak tidak tanggap pesan asal akun sebut kategori hoaks link counter,Klarifikasi Hoaks
518,hoaks pj gubernur dki jakarta teguh setyabudi berasal dari cina,jelas edar buah unggah klaim jabat pj gubernur dki jakarta teguh setyabudi asal republik rakyat tiongkok cina unggah sebut lantik pj gubernur sebut tuju lanjut proyek reklamasi pantai indah kapuk pik jual wilayah daulat negara satu republik indonesia nkri cina fakta klaim sebut pj gubernur dki jakarta teguh setyabudi asal cina benar hoaks lansir tirtoid dasar hasil telusur fakta laku tidak temu bukti benar klaim teguh setyabudi asal cina lebih lanjut dokumen perintah provinsi dki jakarta teguh lahir kota purwokerto kabupaten banyumas provinsi jawa tengah tanggal maret rupa anak empat sembilan saudara pasang bapak drs h kardoyo ibu hj sulastri kategori hoaks link counter,Klarifikasi Hoaks
517,hoaks indikator rilis hasil survei elektabilitas pilkada palopo,jelas edar buah foto media sosial x uap hasil survei elektabilitas periode september pilih kepala daerah pilkada palopo indikator politik indonesia lihat kontak alamat kantor indikator politik indonesia fakta kutip turnbackhoaxid hasil survei elektabilitas periode september pilih kepala daerah pilkada palopo indikator politik indonesia adalah konten manipulasi direktur indikator politik indonesia fauny hidayat sebut hasil survei sebut palsu pihak pernah buat survei kota palopo kategori hoaks link counter,Klarifikasi Hoaks
516,hoaks ribuan buruh siaga geruduk istana negara tuntut prabowo subianto,jelas edar buah video platform youtube klaim ribu buruh siaga geruduk istana negara tuntut prabowo subianto fakta klaim video sebut benar kutip turnbackhoaxid temu informasi ribu buruh siaga menggeruduk istana negara tuntut prabowo subianto video durasi menit detik sebut tampil cuplik beberapa peristiwa beda tidak kait narator video baca ulang artikel liputancom judul ribu buruh ancam demo besarbesaran oktober gambar yang ada video sebut ambil artikel kompasianacom judul demo buruh agustus jangan resah kalang dunia usaha kategori hoaks link counter,Klarifikasi Hoaks
515,hoaks surat izin usaha kepada millionaire group indonesia mengatasnamakan ojk,jelas edar buah surat izin usaha millionaire group indonesia mengatasnamakan otoritas jasa uang ojk nomor surat siupa keluar tanggal februari fakta surat sebut rupa modus tipu alias hoaks ojk lalu akun instagram resmi ojkindonesia klarifikasi ojk pernah beri izin usaha bidang investasi lap millionaire group indonesia pihak imbau masyarakat berhatihati modus tipu mengatasnamakan ojk kategori hoaks link counter,Klarifikasi Hoaks
514,hoaks tautan pendaftaran bbm subsidi tepat mypertamina,jelas edar buah unggah media sosial facebook klaim isi taut daftar barcode bbm subsidi tepat mypertamina laman situs sebut dapat kolom minta identitas upa nama nomor telepon fakta lansir liputancom tauatan daftar barcode bbm subsidi tepat mypertamina benar taut daftar program subsidi tepat lalu situs subsiditepatmypertaminaid akan dapat barcode dapat simpul taut edar klaim taut daftar barcode bbm subsidi tepat mypertamina tidak benar kategori hoaks link counter,Klarifikasi Hoaks
513,hoaks akun whatsapp mengatasnamakan pj wali kota bandung a koswara,jelas edar buah akun whatsapp mengatasnamakan ir a koswara mp selaku jabat pj wali kota bandung akun whatsapp sebut guna nama foto profil a koswara nomor fakta lansir akun instagram resmi dinas komunikasi informatika kota bandung diskominfobdg akun sebut bukan milik a koswara rupa akun palsu masyarakat imbau selalu berhatihati abai pesan sebut dapat lapor temu kasus rupa kategori hoaks link counter,Klarifikasi Hoaks
512,hoaks akun facebook mengatasnamakan pt pupuk indonesia membagikan informasi rekrutmen pegawai,jelas edar buah akun facebook nama mengatasnamakan pt pupuk indonesia bagi buah foto isi informasi pt pupuk indonesia buka lowong kerja beberapa posisi oktober dapat buah taut situs unggah sama foto sebut fakta klaim pt pupuk indonesia buka lowong kerja beberapa posisi oktober tidak benar rupa modus tipu kutip turnbackhoaxid pt pupuk indonesia tegas informasi sebar palsu akun facebook unggah sebut bukan kanal resmi milik pt pupuk indonesia pihak imbau berhatihati waspada atas akun palsu buat pihak tidak tanggung jawab mengatasnamakan pt pupuk indonesia adapun akun resmi pt pupuk indonesia lain instagram ptpupukindonesia facebook pt pupuk indonesia youtube pt pupuk indonesia tiktok pupukindonesia x pupukindonesia situs web kategori hoaks link counter,Klarifikasi Hoaks
511,hoaks kemendes pdt buka lowongan kerja pendamping lokal desa tahun,jelas edar buah situs bagi informasi kena menteri desa bangun daerah tinggal kemendes pdt sedang buka lowong kerja damping lokal desa tahun gaji hingga rp juta situs sebut guna logo kemendes pdt fakta kemendes pdt lalu akun instagram resmi kemendespdtt konfirmasi informasi kena kemendes pdt sedang buka lowong kerja damping lokal desa tahun hoaks kemendes pdt minta masyarakat tetap berhatihati tipu mengatasnamakan kemendes pdt lanjut kemendes pdt imbau masyarakat apabila terima informasi mengatasnamakan kemendes pdt ecek lalu kanalkanal resmi kemendes pdt kategori hoaks link counter,Klarifikasi Hoaks
502,hoaks hasil survei pilkada kabupaten bone bolango dari indikator politik indonesia,jelas edar buah unggah media sosial tiktok isi klaim hasil survei elektabilitas pasang calon bupati wakil bupati kabupaten bone bolango mengatasnamakan indikator politik indonesia unggah sebut edar oktober fakta lansir kompascom direktur eksekutif indikator politik indonesia burhanuddin muhtadi ban hasil survei elektabilitas paslon pilkada bone bolango mengatasnamakan lembaga burhanuddin tegas hasil survei mengatasnamakan lembaga indikator politik indonesia sebut palsu burhanuddin kata lembaga akhir kali gelar survei kabupaten bone bolango agustus adapun hasil survei catut indikator politik indonesia cantum terang waktu september itu hasil survei indikator politik indonesia kabupaten bone bolango bulan agustus beda yang edar media sosial kategori hoaks link counter,Klarifikasi Hoaks
501,hoaks bendera indonesia tercetak dalam mata uang brics,jelas edar buah unggah media sosial tiktok tampil bendera nama indonesia mata uang asosiasi brasil rusia india tiongkok afrika selatan brics pasca gelar konferensi tingkat tinggi kazan russia unggah sebut turut jelas indonesia gabung brics akan tinggal dolar mata uang dagang internasional fakta lansir suaracom konferensi tingkat tinggi brics turut hadir wakil indonesia kazan russia memang benar bahas masalah kerja sama ekonomi di dalam ada kesah mata uang resmi tampil kukuh indonesia anggota spesimen uang edar bukan mata uang resmi guna brics konferensi sebut tekan rencana dedolarisasi guna mata uang bas blockchain hindar guna lembaga uang barat dalam dagang negaranegara anggota organisasi sebut kategori hoaks link counter,Klarifikasi Hoaks
500,hoaks akun whatsapp mengatasnamakan pj bupati banyumas,jelas edar buah akun whatsapp mengatasnamakan jabat pj bupati banyumas iwanunuddin iskandar akun sebut guna foto iwanunuddin istri dewi wikaningsih kena seragam resmi tawar bantu hibah minta terima pesan kirim foto buku rekening lebih fakta lansir radarbanyumasdiswayid akun sebut bukan milik pj bupati banyumas wahyono selaku kepala bagi protokol komunikasi pimpin sekretariat daerah kabupaten banyumas terang salur hibah bantu sosial milik mekanisme sendiri bukan langsung bupati masyarakat karena jika akun tawar hibah mengatasnamakan pj bupati banyumas akun sebut pasti tipu imbau masyarakat tidak mudah percaya hatihati tawar mengatasnamakan jabat publik kemudian minta kirim jumlah uang cair kategori hoaks link counter,Klarifikasi Hoaks
